#-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*
# 
#  "EcoFOCI:  Zooplankton biomass data sampled during ichthyoplankton surveys as part of the ECOsystems and Fisheries-Oceanography Cooperative Investigation (Eco-FOCI) program"
# 
#-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*
#
#                COPEPOD:  15-Feb-2018  (Web v10.2)
#
#              Live-link:  https://www.st.nmfs.noaa.gov/copepod/data/us-05401/index.html 
#
#                          A comprehensive content summary and alternate data formats
#                                 are available online at the web link above.
#
#
#
#SHP-CRUISE,YEAR,MON,DAY,TIMEgmt,TIMEloc,LATITUDE,LONGITDE,UPPER_Z,LOWER_Z,T,GEAR,MESH,NMFS_PGC,ITIS_TSN,MOD,LIF,PSC,SEX,V, Water Strained, Original-VALUE,Orig-UNITS, VALUE-per-volu,UNITS,F1,F2,F3,F4, VALUE-per-area,UNITS,F1,F2,F3,F4,SCIENTIFIC NAME -[ modifiers ]-, RECORD-ID,DATASET-ID, SHIP, PROJ, INST,Orig-CRUISE-ID,Orig-STATION-ID,Taxa-Name,Taxa-Modifiers,
#----------,----,---,---,-------,-------,--------,--------,-------,-------,-,----,----,--------,--------,---,---,---,---,-,---------------,---------------,----------,---------------,-----,--,--,--,--,---------------,-----,--,--,--,--,-------------------------------,----------,----------,-----,-----,-----,
TO33-020820,2002,  8, 20, 16.050,  5.050,  57.748,-161.000,    0.0,   42.0,O, 118, 335,    -401,    -401,  0,  0,  0,  0,b,      52.325 m3,            14.,   ml/haul,          0.268,ml/m3, 0, 0, 0,-1,           49.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0001_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 20, 16.050,  5.050,  57.748,-161.000,    0.0,   42.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      52.818 m3,             6.,   ml/haul,          0.114,ml/m3, 0, 0, 0,-1,           21.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0002_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 21,  7.167, 20.167,  57.500,-161.000,    0.0,   64.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      36.696 m3,             8.,   ml/haul,          0.218,ml/m3, 0, 0, 0,-1,           28.3,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0003_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 21, 10.833, 23.833,  57.250,-161.000,    0.0,   64.0,O, 118, 335,    -401,    -401,  0,  0,  0,  0,b,      65.843 m3,            14.,   ml/haul,          0.213,ml/m3, 0, 0, 0,-1,           49.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0004_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 21, 10.833, 23.833,  57.250,-161.000,    0.0,   64.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      65.068 m3,            10.,   ml/haul,          0.154,ml/m3, 0, 0, 0,-1,           35.4,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0005_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 21, 14.200,  3.200,  56.999,-161.002,    0.0,   61.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      78.677 m3,             9.,   ml/haul,          0.114,ml/m3, 0, 0, 0,-1,           31.8,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0006_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 21, 17.367,  6.367,  56.749,-161.000,    0.0,   58.0,O, 118, 335,    -401,    -401,  0,  0,  0,  0,b,       69.86 m3,            16.,   ml/haul,          0.229,ml/m3, 0, 0, 0,-1,           56.6,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0007_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 21, 17.367,  6.367,  56.749,-161.000,    0.0,   58.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      72.678 m3,             8.,   ml/haul,          0.110,ml/m3, 0, 0, 0,-1,           28.3,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0008_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 22,  7.050, 20.050,  56.500,-161.000,    0.0,   64.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      76.574 m3,            23.,   ml/haul,          0.300,ml/m3, 0, 0, 0,-1,           81.4,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0009_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 22, 11.767,  0.767,  56.183,-160.999,    0.0,   28.0,O, 118, 335,    -401,    -401,  0,  0,  0,  0,b,      34.152 m3,            17.,   ml/haul,          0.498,ml/m3, 0, 0, 0,-1,           60.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0010_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 22, 11.767,  0.767,  56.183,-160.999,    0.0,   28.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      36.027 m3,             5.,   ml/haul,          0.139,ml/m3, 0, 0, 0,-1,           17.7,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0011_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 22, 17.883,  6.883,  55.917,-162.025,    0.0,   43.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      33.286 m3,            10.,   ml/haul,          0.300,ml/m3, 0, 0, 0,-1,           35.4,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0012_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 23,  7.217, 20.217,  56.000,-162.997,    0.0,   49.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      87.821 m3,            45.,   ml/haul,          0.512,ml/m3, 0, 0, 0,-1,          159.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0013_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
TO33-020820,2002,  8, 23, 16.550,  5.550,  56.500,-162.000,    0.0,   61.0,O, 118, 335,    -401,    -401,  0,  0,  0,  0,b,      95.863 m3,             5.,   ml/haul,          0.052,ml/m3, 0, 0, 0,-1,           17.7,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0014_0001,EcoFOCI, 9033,  174, 1185,1SS02,,Zooplankton displacement volume,-[ ]-,
