#-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*
# 
#  "EcoFOCI:  Zooplankton biomass data sampled during ichthyoplankton surveys as part of the ECOsystems and Fisheries-Oceanography Cooperative Investigation (Eco-FOCI) program"
# 
#-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*
#
#                COPEPOD:  15-Feb-2018  (Web v10.2)
#
#              Live-link:  https://www.st.nmfs.noaa.gov/copepod/data/us-05401/index.html 
#
#                          A comprehensive content summary and alternate data formats
#                                 are available online at the web link above.
#
#
#
#SHP-CRUISE,YEAR,MON,DAY,TIMEgmt,TIMEloc,LATITUDE,LONGITDE,UPPER_Z,LOWER_Z,T,GEAR,MESH,NMFS_PGC,ITIS_TSN,MOD,LIF,PSC,SEX,V, Water Strained, Original-VALUE,Orig-UNITS, VALUE-per-volu,UNITS,F1,F2,F3,F4, VALUE-per-area,UNITS,F1,F2,F3,F4,SCIENTIFIC NAME -[ modifiers ]-, RECORD-ID,DATASET-ID, SHIP, PROJ, INST,Orig-CRUISE-ID,Orig-STATION-ID,Taxa-Name,Taxa-Modifiers,
#----------,----,---,---,-------,-------,--------,--------,-------,-------,-,----,----,--------,--------,---,---,---,---,-,---------------,---------------,----------,---------------,-----,--,--,--,--,---------------,-----,--,--,--,--,-------------------------------,----------,----------,-----,-----,-----,
9092-810520,1981,  5, 20, 18.800,  8.800,  56.500,-152.000,    0.0,  200.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     301.308 m3,           130.,   ml/haul,         0.4315,ml/m3, 0, 0, 0,-1,          460.0,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0001_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 20, 23.200, 13.200,  56.642,-152.150,    0.0,   31.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      26.643 m3,            15.,   ml/haul,          0.563,ml/m3, 0, 0, 0,-1,           53.1,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0002_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 21,  0.900, 14.900,  56.787,-152.317,    0.0,  110.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     148.766 m3,            15.,   ml/haul,         0.1008,ml/m3, 0, 0, 0,-1,           53.1,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0003_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 21,  4.350, 18.350,  57.072,-152.617,    0.0,  150.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     252.361 m3,           205.,   ml/haul,         0.8123,ml/m3, 0, 0, 0,-1,          725.4,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0004_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 21,  6.250, 20.250,  57.200,-152.750,    0.0,  135.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     189.212 m3,            75.,   ml/haul,         0.3964,ml/m3, 0, 0, 0,-1,          265.4,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0005_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 21, 10.250,  0.250,  56.887,-153.383,    0.0,  150.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     238.658 m3,           105.,   ml/haul,         0.4400,ml/m3, 0, 0, 0,-1,          371.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0006_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 21, 12.317,  2.317,  56.705,-153.233,    0.0,  130.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      217.07 m3,           100.,   ml/haul,         0.4607,ml/m3, 0, 0, 0,-1,          353.9,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0007_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 21, 14.250,  4.250,  56.563,-153.083,    0.0,   95.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     140.443 m3,            10.,   ml/haul,         0.0712,ml/m3, 0, 0, 0,-1,           35.4,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0008_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 21, 15.617,  5.617,  56.420,-152.950,    0.0,   48.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      78.023 m3,            20.,   ml/haul,          0.256,ml/m3, 0, 0, 0,-1,           70.8,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0009_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 21, 17.433,  7.433,  56.280,-152.800,    0.0,  200.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     341.513 m3,            80.,   ml/haul,         0.2343,ml/m3, 0, 0, 0,-1,          283.1,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0010_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 22,  8.917, 22.917,  56.000,-153.517,    0.0,  200.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     347.419 m3,           110.,   ml/haul,         0.3166,ml/m3, 0, 0, 0,-1,          389.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0011_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 22, 11.317,  1.317,  56.112,-153.683,    0.0,  200.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     337.613 m3,           110.,   ml/haul,         0.3258,ml/m3, 0, 0, 0,-1,          389.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0012_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 22, 14.083,  4.083,  56.253,-153.817,    0.0,  105.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      152.69 m3,            70.,   ml/haul,         0.4584,ml/m3, 0, 0, 0,-1,          247.7,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0013_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 22, 17.933,  7.933,  56.397,-153.967,    0.0,   65.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      78.692 m3,             5.,   ml/haul,          0.064,ml/m3, 0, 0, 0,-1,           17.7,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0014_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 23,  2.417, 16.417,  56.000,-154.617,    0.0,  200.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     378.655 m3,           495.,   ml/haul,         1.3073,ml/m3, 0, 0, 0,-1,         1751.6,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0015_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
9092-810520,1981,  5, 23,  4.100, 18.100,  56.133,-154.778,    0.0,  100.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     173.485 m3,           105.,   ml/haul,         0.6052,ml/m3, 0, 0, 0,-1,          371.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0016_0001,EcoFOCI, 6649,  174, 1185,3SH81,,Zooplankton displacement volume,-[ ]-,
