#-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*
# 
#  "EcoFOCI:  Zooplankton biomass data sampled during ichthyoplankton surveys as part of the ECOsystems and Fisheries-Oceanography Cooperative Investigation (Eco-FOCI) program"
# 
#-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*
#
#                COPEPOD:  15-Feb-2018  (Web v10.2 x)
#
#              Live-link:  https://www.st.nmfs.noaa.gov/copepod/data/us-05401/index.html 
#
#                          A comprehensive content summary and alternate data formats
#                                 are available online at the web link above.
#
#
#
#SHP-CRUISE,YEAR,MON,DAY,TIMEgmt,TIMEloc,LATITUDE,LONGITDE,UPPER_Z,LOWER_Z,T,GEAR,MESH,NMFS_PGC,ITIS_TSN,MOD,LIF,PSC,SEX,V, Water Strained, Original-VALUE,Orig-UNITS, VALUE-per-volu,UNITS,F1,F2,F3,F4, VALUE-per-area,UNITS,F1,F2,F3,F4,SCIENTIFIC NAME -[ modifiers ]-, RECORD-ID,DATASET-ID, SHIP, PROJ, INST,Orig-CRUISE-ID,Orig-STATION-ID,Taxa-Name,Taxa-Modifiers,
#----------,----,---,---,-------,-------,--------,--------,-------,-------,-,----,----,--------,--------,---,---,---,---,-,---------------,---------------,----------,---------------,-----,--,--,--,--,---------------,-----,--,--,--,--,-------------------------------,----------,----------,-----,-----,-----,
3100-090901,2009,  9,  1, 20.083,  9.083,  60.500,-169.005,    0.0,   35.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    45.07614 m3,            23.,   ml/haul,          0.510,ml/m3, 0, 0, 0,-1,           81.4,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0001_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  1, 20.083,  9.083,  60.500,-169.005,    0.0,   35.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    45.07614 m3,            23.,   ml/haul,          0.510,ml/m3, 0, 0, 0,-1,           81.4,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0002_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  2,  8.300, 21.300,  60.496,-168.007,    0.0,   25.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    37.61083 m3,             4.,   ml/haul,          0.106,ml/m3, 0, 0, 0,-1,           14.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0003_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  2, 13.883,  2.883,  60.999,-167.997,    0.0,   25.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    53.60366 m3,             4.,   ml/haul,          0.075,ml/m3, 0, 0, 0,-1,           14.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0004_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  2, 18.250,  7.250,  61.002,-168.995,    0.0,   33.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    48.54699 m3,             1.,   ml/haul,          0.021,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0005_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  2, 18.250,  7.250,  61.002,-168.995,    0.0,   33.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    48.54699 m3,             1.,   ml/haul,          0.021,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0006_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  4, 14.533,  3.533,  61.500,-169.000,    0.0,   32.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    39.09192 m3,             1.,   ml/haul,          0.026,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0007_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  4, 14.533,  3.533,  61.500,-169.000,    0.0,   32.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    39.09192 m3,             1.,   ml/haul,          0.026,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0008_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  4, 17.317,  6.317,  61.501,-168.008,    0.0,   25.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    50.76863 m3,             9.,   ml/haul,          0.177,ml/m3, 0, 0, 0,-1,           31.8,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0009_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  4, 21.667, 10.667,  61.497,-167.014,    0.0,   18.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    38.34389 m3,             3.,   ml/haul,          0.078,ml/m3, 0, 0, 0,-1,           10.6,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0010_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  5,  5.483, 18.483,  62.000,-168.000,    0.0,   24.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    80.07635 m3,             1.,   ml/haul,          0.012,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0011_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  5,  5.483, 18.483,  62.000,-168.000,    0.0,   24.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    80.07635 m3,             1.,   ml/haul,          0.012,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0012_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  5,  8.167, 21.167,  61.998,-167.007,    0.0,   25.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    69.38704 m3,            12.,   ml/haul,          0.173,ml/m3, 0, 0, 0,-1,           42.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0013_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  7,  8.350, 21.350,  62.518,-169.011,    0.0,   29.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    26.62978 m3,            12.,   ml/haul,          0.451,ml/m3, 0, 0, 0,-1,           42.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0014_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  7,  8.350, 21.350,  62.518,-169.011,    0.0,   29.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    26.62978 m3,            12.,   ml/haul,          0.451,ml/m3, 0, 0, 0,-1,           42.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0015_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  7, 19.450,  8.450,  62.500,-167.002,    0.0,   31.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     16.2696 m3,             1.,   ml/haul,          0.061,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0016_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  7, 19.450,  8.450,  62.500,-167.002,    0.0,   31.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     16.2696 m3,             1.,   ml/haul,          0.061,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0017_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  8, 13.500,  2.500,  62.998,-167.009,    0.0,   21.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    27.31797 m3,             1.,   ml/haul,          0.037,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0018_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  8, 13.500,  2.500,  62.998,-167.009,    0.0,   21.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    27.31797 m3,             1.,   ml/haul,          0.037,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0019_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  8, 18.767,  7.767,  62.999,-167.713,    0.0,   22.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    28.55221 m3,             1.,   ml/haul,          0.035,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0020_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  8, 18.767,  7.767,  62.999,-167.713,    0.0,   22.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    28.55221 m3,             1.,   ml/haul,          0.035,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0021_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  9,  8.250, 21.250,  63.502,-168.003,    0.0,   28.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    42.06907 m3,            16.,   ml/haul,          0.380,ml/m3, 0, 0, 0,-1,           56.6,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0022_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  9,  8.250, 21.250,  63.502,-168.003,    0.0,   28.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    42.06907 m3,            16.,   ml/haul,          0.380,ml/m3, 0, 0, 0,-1,           56.6,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0023_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9,  9,  8.250, 21.250,  63.502,-168.003,    0.0,   28.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    42.06907 m3,            16.,   ml/haul,          0.380,ml/m3, 0, 0, 0,-1,           56.6,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0024_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9, 10,  9.267, 22.267,  64.150,-163.003,    0.0,   24.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    43.85686 m3,             1.,   ml/haul,          0.023,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0025_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9, 11, 12.267,  1.267,  64.006,-168.005,    0.0,   33.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    36.07737 m3,            15.,   ml/haul,          0.416,ml/m3, 0, 0, 0,-1,           53.1,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0026_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
3100-090901,2009,  9, 13, 14.450,  3.450,  62.002,-172.008,    0.0,   49.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,    50.67139 m3,             1.,   ml/haul,          0.020,ml/m3, 0, 0, 0,-1,            3.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0027_0001,EcoFOCI, 9065,  174, 1185,1EE09,,Zooplankton displacement volume,-[ ]-,
