#-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*
# 
#  "EcoFOCI:  Zooplankton biomass data sampled during ichthyoplankton surveys as part of the ECOsystems and Fisheries-Oceanography Cooperative Investigation (Eco-FOCI) program"
# 
#-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*
#
#                COPEPOD:  15-Feb-2018  (Web v10.2 x)
#
#              Live-link:  https://www.st.nmfs.noaa.gov/copepod/data/us-05401/index.html 
#
#                          A comprehensive content summary and alternate data formats
#                                 are available online at the web link above.
#
#
#
#SHP-CRUISE,YEAR,MON,DAY,TIMEgmt,TIMEloc,LATITUDE,LONGITDE,UPPER_Z,LOWER_Z,T,GEAR,MESH,NMFS_PGC,ITIS_TSN,MOD,LIF,PSC,SEX,V, Water Strained, Original-VALUE,Orig-UNITS, VALUE-per-volu,UNITS,F1,F2,F3,F4, VALUE-per-area,UNITS,F1,F2,F3,F4,SCIENTIFIC NAME -[ modifiers ]-, RECORD-ID,DATASET-ID, SHIP, PROJ, INST,Orig-CRUISE-ID,Orig-STATION-ID,Taxa-Name,Taxa-Modifiers,
#----------,----,---,---,-------,-------,--------,--------,-------,-------,-,----,----,--------,--------,---,---,---,---,-,---------------,---------------,----------,---------------,-----,--,--,--,--,---------------,-----,--,--,--,--,-------------------------------,----------,----------,-----,-----,-----,
31FN-960721,1996,  7, 21,  8.383, 21.383,  56.737,-160.995,    0.0,   67.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      94.419 m3,           604.,   ml/haul,          6.397,ml/m3, 5, 5, 5,-1,         2137.3,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0001_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  7, 22,  9.700, 22.700,  56.999,-169.999,    0.0,   62.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      92.547 m3,           230.,   ml/haul,          2.485,ml/m3, 3, 3, 3,-1,          813.9,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0002_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  7, 23, 11.117,  0.117,  56.342,-162.791,    0.0,   79.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,       99.41 m3,           280.,   ml/haul,          2.817,ml/m3, 3, 3, 3,-1,          990.8,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0003_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  7, 24,  8.183, 21.183,  55.568,-163.413,    0.0,   74.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      95.691 m3,            62.,   ml/haul,          0.648,ml/m3, 0, 0, 0,-1,          219.4,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0004_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  7, 25, 12.233,  1.233,  56.867,-164.057,    0.0,   73.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,       94.84 m3,            86.,   ml/haul,          0.907,ml/m3, 0, 0, 0,-1,          304.3,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0005_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  7, 26,  4.317, 17.317,  55.070,-165.130,    0.0,  114.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      160.19 m3,            85.,   ml/haul,         0.5306,ml/m3, 0, 0, 0,-1,          300.8,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0006_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  7, 27, 10.733, 23.733,  56.741,-165.208,    0.0,   77.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     103.289 m3,            58.,   ml/haul,         0.5615,ml/m3, 0, 0, 0,-1,          205.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0007_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  7, 29, 12.317,  1.317,  56.062,-166.311,    0.0,  120.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     149.917 m3,            43.,   ml/haul,         0.2868,ml/m3, 0, 0, 0,-1,          152.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0008_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  7, 30, 11.083,  0.083,  55.644,-166.988,    0.0,  136.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     151.238 m3,            42.,   ml/haul,         0.2777,ml/m3, 0, 0, 0,-1,          148.6,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0009_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  8,  2,  8.833, 21.833,  56.576,-169.405,    0.0,   55.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,      93.661 m3,            40.,   ml/haul,          0.427,ml/m3, 0, 0, 0,-1,          141.5,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0010_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  8,  3,  7.200, 20.200,  58.105,-170.364,    0.0,   75.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     141.893 m3,            39.,   ml/haul,         0.2749,ml/m3, 0, 0, 0,-1,          138.0,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0011_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  8,  4,  7.467, 20.467,  56.051,-170.876,    0.0,  300.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     268.252 m3,            82.,   ml/haul,         0.3057,ml/m3, 0, 0, 0,-1,          290.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0012_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
31FN-960721,1996,  8,  4, 11.217,  0.217,  56.516,-171.018,    0.0,  124.0,O, 118, 505,    -401,    -401,  0,  0,  0,  0,b,     152.576 m3,            52.,   ml/haul,         0.3408,ml/m3, 0, 0, 0,-1,          184.0,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0013_0001,EcoFOCI, 1544,  174, 1185,9MF96,,Zooplankton displacement volume,-[ ]-,
