#-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*
# 
#  "EcoFOCI:  Zooplankton biomass data sampled during ichthyoplankton surveys as part of the ECOsystems and Fisheries-Oceanography Cooperative Investigation (Eco-FOCI) program"
# 
#-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*-----*
#
#                COPEPOD:  15-Feb-2018  (Web v10.2 x)
#
#              Live-link:  https://www.st.nmfs.noaa.gov/copepod/data/us-05401/index.html 
#
#                          A comprehensive content summary and alternate data formats
#                                 are available online at the web link above.
#
#
#
#SHP-CRUISE,YEAR,MON,DAY,TIMEgmt,TIMEloc,LATITUDE,LONGITDE,UPPER_Z,LOWER_Z,T,GEAR,MESH,NMFS_PGC,ITIS_TSN,MOD,LIF,PSC,SEX,V, Water Strained, Original-VALUE,Orig-UNITS, VALUE-per-volu,UNITS,F1,F2,F3,F4, VALUE-per-area,UNITS,F1,F2,F3,F4,SCIENTIFIC NAME -[ modifiers ]-, RECORD-ID,DATASET-ID, SHIP, PROJ, INST,Orig-CRUISE-ID,Orig-STATION-ID,Taxa-Name,Taxa-Modifiers,
#----------,----,---,---,-------,-------,--------,--------,-------,-------,-,----,----,--------,--------,---,---,---,---,-,---------------,---------------,----------,---------------,-----,--,--,--,--,---------------,-----,--,--,--,--,-------------------------------,----------,----------,-----,-----,-----,
TO32-070608,2007,  6,  8, 23.217, 12.217,  55.830,-162.484,    0.0,   58.0,O, 118, 333,    -401,    -401,  0,  0,  0,  0,b,      95.725 m3,            58.,   ml/haul,          0.606,ml/m3, 0, 0, 0,-1,          205.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0001_0001,EcoFOCI, 9032,  174, 1185,1AR07,,Zooplankton displacement volume,-[ ]-,
TO32-070608,2007,  6, 11,  3.650, 16.650,  58.018,-162.007,    0.0,   53.0,O, 118, 333,    -401,    -401,  0,  0,  0,  0,b,      91.534 m3,            20.,   ml/haul,          0.218,ml/m3, 0, 0, 0,-1,           70.8,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0002_0001,EcoFOCI, 9032,  174, 1185,1AR07,,Zooplankton displacement volume,-[ ]-,
TO32-070608,2007,  6, 12,  3.050, 16.050,  58.030,-158.371,    0.0,   29.0,O, 118, 333,    -401,    -401,  0,  0,  0,  0,b,      72.789 m3,             3.,   ml/haul,          0.041,ml/m3, 0, 0, 0,-1,           10.6,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0003_0001,EcoFOCI, 9032,  174, 1185,1AR07,,Zooplankton displacement volume,-[ ]-,
TO32-070608,2007,  6, 13,  3.133, 16.133,  56.900,-159.691,    0.0,   49.0,O, 118, 333,    -401,    -401,  0,  0,  0,  0,b,      95.434 m3,            23.,   ml/haul,          0.241,ml/m3, 0, 0, 0,-1,           81.4,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0004_0001,EcoFOCI, 9032,  174, 1185,1AR07,,Zooplankton displacement volume,-[ ]-,
TO32-070608,2007,  6, 14,  3.967, 16.967,  57.370,-160.915,    0.0,   58.0,O, 118, 333,    -401,    -401,  0,  0,  0,  0,b,     115.254 m3,            24.,   ml/haul,         0.2082,ml/m3, 0, 0, 0,-1,           84.9,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0005_0001,EcoFOCI, 9032,  174, 1185,1AR07,,Zooplankton displacement volume,-[ ]-,
TO32-070608,2007,  6, 15,  2.183, 15.183,  58.187,-162.132,    0.0,   38.0,O, 118, 333,    -401,    -401,  0,  0,  0,  0,b,      70.355 m3,            31.,   ml/haul,          0.441,ml/m3, 0, 0, 0,-1,          109.7,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0006_0001,EcoFOCI, 9032,  174, 1185,1AR07,,Zooplankton displacement volume,-[ ]-,
TO32-070608,2007,  6, 16,  2.567, 15.567,  56.697,-162.207,    0.0,   68.0,O, 118, 333,    -401,    -401,  0,  0,  0,  0,b,      93.978 m3,            96.,   ml/haul,          1.022,ml/m3, 0, 0, 0,-1,          339.7,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0007_0001,EcoFOCI, 9032,  174, 1185,1AR07,,Zooplankton displacement volume,-[ ]-,
TO32-070608,2007,  6, 17,  4.600, 17.600,  56.013,-162.256,    0.0,   71.0,O, 118, 333,    -401,    -401,  0,  0,  0,  0,b,     113.673 m3,            28.,   ml/haul,         0.2463,ml/m3, 0, 0, 0,-1,           99.1,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0008_0001,EcoFOCI, 9032,  174, 1185,1AR07,,Zooplankton displacement volume,-[ ]-,
TO32-070608,2007,  6, 18,  4.317, 17.317,  57.022,-163.496,    0.0,   62.0,O, 118, 333,    -401,    -401,  0,  0,  0,  0,b,      90.374 m3,            21.,   ml/haul,          0.232,ml/m3, 0, 0, 0,-1,           74.3,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0009_0001,EcoFOCI, 9032,  174, 1185,1AR07,,Zooplankton displacement volume,-[ ]-,
TO32-070608,2007,  6, 19,  3.650, 16.650,  58.683,-163.422,    0.0,   27.0,O, 118, 333,    -401,    -401,  0,  0,  0,  0,b,      36.744 m3,            17.,   ml/haul,          0.463,ml/m3, 0, 0, 0,-1,           60.2,ml/m2,-1,-1,-1,-1,Zooplankton displacement volume -[ ]-,0010_0001,EcoFOCI, 9032,  174, 1185,1AR07,,Zooplankton displacement volume,-[ ]-,
