variable,x,y
bio17,-149.6,0.5212005972862244
bio17,-146.0096,0.5212005972862244
bio17,-142.4192,0.5212005972862244
bio17,-138.8288,0.5212005972862244
bio17,-135.23839999999998,0.5212005972862244
bio17,-131.648,0.5212005972862244
bio17,-128.0576,0.5212005972862244
bio17,-124.46719999999999,0.5212005972862244
bio17,-120.8768,0.5212005972862244
bio17,-117.28639999999999,0.5212005972862244
bio17,-113.696,0.5212005972862244
bio17,-110.10560000000001,0.5212005972862244
bio17,-106.5152,0.5212005972862244
bio17,-102.9248,0.5212005972862244
bio17,-99.3344,0.5212005972862244
bio17,-95.744,0.5212005972862244
bio17,-92.1536,0.5212005972862244
bio17,-88.5632,0.5212005972862244
bio17,-84.97279999999999,0.5212005972862244
bio17,-81.3824,0.5212005972862244
bio17,-77.79199999999999,0.5212005972862244
bio17,-74.2016,0.5212005972862244
bio17,-70.61120000000001,0.5212005972862244
bio17,-67.0208,0.5212005972862244
bio17,-63.430400000000006,0.5212005972862244
bio17,-59.84,0.5212005972862244
bio17,-56.2496,0.5212005972862244
bio17,-52.65920000000001,0.5212005972862244
bio17,-49.06880000000001,0.5212005972862244
bio17,-45.47840000000001,0.5212005972862244
bio17,-41.888000000000005,0.5212005972862244
bio17,-38.2976,0.5212005972862244
bio17,-34.7072,0.5212005972862244
bio17,-31.116800000000012,0.5212005972862244
bio17,-27.52640000000001,0.5212005972862244
bio17,-23.936000000000007,0.5212005972862244
bio17,-20.34559999999999,0.5212005972862244
bio17,-16.755200000000002,0.5212005972862244
bio17,-13.164800000000014,0.5212005972862244
bio17,-9.574400000000026,0.5212005972862244
bio17,-5.9839999999999804,0.5212005972862244
bio17,-2.393599999999992,0.5212005972862244
bio17,1.196799999999996,0.5318194627761841
bio17,4.787199999999984,0.564110517501831
bio17,8.377599999999973,0.5968962907791138
bio17,11.96799999999999,0.6299510598182678
bio17,15.558400000000006,0.6630213260650635
bio17,19.148799999999994,0.6958295106887817
bio17,22.739199999999983,0.728079080581665
bio17,26.32959999999997,0.759461522102356
bio17,29.919999999999987,0.7896652221679688
bio17,33.510400000000004,0.818385660648346
bio17,37.10079999999999,0.8453375697135925
bio17,40.69119999999998,0.8702671527862549
bio17,44.28159999999997,0.8929648399353027
bio17,47.871999999999986,0.9132763147354126
bio17,51.462399999999974,0.9311121106147766
bio17,55.05279999999999,0.9392109513282776
bio17,58.64319999999998,0.936981201171875
bio17,62.233599999999996,0.9346999526023865
bio17,65.82399999999998,0.9323670864105225
bio17,69.41439999999997,0.9299824833869934
bio17,73.00479999999999,0.9275460839271545
bio17,76.59519999999998,0.9250578880310059
bio17,80.1856,0.9225179553031921
bio17,83.77599999999998,0.9199262261390686
bio17,87.36639999999997,0.9172828793525696
bio17,90.95679999999999,0.9145879149436951
bio17,94.54719999999998,0.9118415117263794
bio17,98.13759999999999,0.9090438485145569
bio17,101.72799999999998,0.9061951041221619
bio17,105.31839999999997,0.9032955169677734
bio17,108.90880000000001,0.9003453850746155
bio17,112.4992,0.8973448872566223
bio17,116.08959999999999,0.8942943811416626
bio17,119.67999999999998,0.891194224357605
bio17,123.27039999999997,0.8880448341369629
bio17,126.86080000000001,0.8848465085029602
bio17,130.45119999999994,0.8815997242927551
bio17,134.0416,0.8783049583435059
bio17,137.63200000000003,0.8749626278877258
bio17,141.22239999999996,0.8715733289718628
bio17,144.8128,0.8681374788284302
bio17,148.40319999999994,0.8646556735038757
bio17,151.9936,0.861128568649292
bio17,155.58399999999997,0.8575566411018372
bio17,159.17439999999996,0.8539405465126038
bio17,162.7648,0.8502810001373291
bio17,166.35519999999994,0.8465785980224609
bio17,169.94559999999998,0.8428339958190918
bio17,173.53599999999997,0.8390479683876038
bio17,177.12639999999996,0.8352211713790894
bio17,180.7168,0.8313543796539307
bio17,184.30719999999994,0.8274483680725098
bio17,187.89759999999998,0.823503851890564
bio17,191.48799999999997,0.8195216655731201
bio17,195.07839999999996,0.8155025839805603
bio17,198.6688,0.8114474415779114
bio17,202.25919999999994,0.8073570132255554
bio17,205.84959999999998,0.8032322525978088
bio17,209.43999999999997,0.7990738749504089
bio17,213.03039999999996,0.7948828339576721
bio17,216.6208,0.7906599640846252
bio17,220.21119999999993,0.7864061594009399
bio17,223.80159999999998,0.7821223139762878
bio17,227.39199999999997,0.7778093218803406
bio17,230.98239999999996,0.773468017578125
bio17,234.5728,0.7690994143486023
bio17,238.16319999999993,0.7647044062614441
bio17,241.75359999999998,0.760283887386322
bio17,245.34399999999997,0.7558388113975525
bio17,248.93439999999995,0.7513700127601624
bio17,252.52479999999994,0.7468785643577576
bio17,256.11519999999996,0.7423652410507202
bio17,259.7056,0.7378311157226562
bio17,263.29599999999994,0.7332770228385925
bio17,266.8864,0.7287039160728455
bio17,270.4767999999999,0.7241128087043762
bio17,274.06719999999996,0.7195045351982117
bio17,277.6576,0.7148800492286682
bio17,281.24799999999993,0.7102402448654175
bio17,284.8384,0.7055860757827759
bio17,288.4287999999999,0.7009184956550598
bio17,292.01919999999996,0.6962383985519409
bio17,295.6096,0.6915466785430908
bio17,299.19999999999993,0.6868441700935364
bio17,302.7904,0.6821319460868835
bio17,306.3807999999999,0.6774107217788696
bio17,309.97119999999995,0.6726815104484558
bio17,313.5616,0.6679450869560242
bio17,317.15199999999993,0.6632024645805359
bio17,320.7424,0.6584543585777283
bio17,324.3327999999999,0.653701663017273
bio17,327.92319999999995,0.6489452719688416
bio17,331.5136,0.6441859602928162
bio17,335.1039999999999,0.6394246816635132
bio17,338.6944,0.6346620917320251
bio17,342.2847999999999,0.6298990845680237
bio17,345.87519999999995,0.6251364350318909
bio17,349.4656,0.6203749775886536
bio17,353.0559999999999,0.6156154870986938
bio17,356.64639999999997,0.6108586192131042
bio17,360.2367999999999,0.6061052680015564
bio17,363.82719999999995,0.6013560891151428
bio17,367.4176,0.5966118574142456
bio17,371.0079999999999,0.591873288154602
bio17,374.59839999999997,0.5871410965919495
bio17,378.1887999999999,0.5824158787727356
bio17,381.77919999999995,0.5776984691619873
bio17,385.3696,0.5729895234107971
bio17,388.9599999999999,0.568289577960968
bio17,392.55039999999985,0.5635994076728821
bio17,396.1407999999999,0.5589195489883423
bio17,399.73119999999994,0.5542507171630859
bio17,403.3216,0.5495935082435608
bio17,406.9119999999999,0.544948399066925
bio17,410.50239999999985,0.540316104888916
bio17,414.0927999999999,0.5356971621513367
bio17,417.68319999999994,0.53109210729599
bio17,421.2736,0.5265015363693237
bio17,424.86400000000003,0.5219258666038513
bio17,428.45439999999985,0.5173656940460205
bio17,432.0447999999999,0.5128215551376343
bio17,435.63519999999994,0.5082939267158508
bio17,439.2256,0.5037832856178284
bio17,442.8159999999999,0.49929001927375793
bio17,446.40639999999985,0.4948146939277649
bio17,449.9967999999999,0.49035772681236267
bio17,453.58719999999994,0.4859195053577423
bio17,457.1776,0.48150044679641724
bio17,460.7679999999999,0.47710099816322327
bio17,464.35839999999985,0.47272154688835144
bio17,467.9487999999999,0.4683624505996704
bio17,471.53919999999994,0.46402406692504883
bio17,475.1296,0.45970678329467773
bio17,478.7199999999999,0.4554109573364258
bio17,482.31039999999985,0.45113685727119446
bio17,485.9007999999999,0.4468848705291748
bio17,489.49119999999994,0.4426552355289459
bio17,493.0816,0.43844830989837646
bio17,496.6719999999999,0.4342643618583679
bio17,500.26239999999984,0.4301036596298218
bio17,503.8527999999999,0.42596644163131714
bio17,507.44319999999993,0.42185303568840027
bio17,511.0336,0.4177636206150055
bio17,514.6239999999999,0.4136984050273895
bio17,518.2143999999998,0.40965765714645386
bio17,521.8047999999999,0.4056416153907776
bio17,525.3951999999999,0.40165042877197266
bio17,528.9856,0.3976842761039734
bio17,532.5759999999999,0.3937433958053589
bio17,536.1663999999998,0.3898279070854187
bio17,539.7567999999999,0.38593795895576477
bio17,543.3471999999999,0.38207370042800903
bio17,546.9376,0.3782353401184082
bio17,550.5279999999999,0.37442299723625183
bio17,554.1183999999998,0.3706367611885071
bio17,557.7087999999999,0.3668767213821411
bio17,561.2991999999999,0.36314305663108826
bio17,564.8896,0.3594358265399933
bio17,568.4799999999999,0.35575512051582336
bio17,572.0703999999998,0.35210099816322327
bio17,575.6607999999999,0.3484734892845154
bio17,579.2511999999999,0.3448728024959564
bio17,582.8416,0.3412989377975464
bio17,586.4319999999999,0.3377518951892853
bio17,590.0223999999998,0.33423176407814026
bio17,593.6127999999999,0.33073854446411133
bio17,597.2031999999999,0.32727229595184326
bio17,600.7936,0.32383304834365845
bio17,604.3839999999999,0.3204207718372345
bio17,607.9743999999998,0.317035436630249
bio17,611.5647999999999,0.31367719173431396
bio17,615.1551999999999,0.31034594774246216
bio17,618.7456,0.3070417046546936
bio17,622.3359999999999,0.3037644326686859
bio17,625.9263999999998,0.3005141019821167
