variable,x,y
bio16,-245.8,0.005447806790471077
bio16,-239.9008,0.005447806790471077
bio16,-234.0016,0.005447806790471077
bio16,-228.10240000000002,0.005447806790471077
bio16,-222.2032,0.005447806790471077
bio16,-216.304,0.005447806790471077
bio16,-210.40480000000002,0.005447806790471077
bio16,-204.50560000000002,0.005447806790471077
bio16,-198.6064,0.005447806790471077
bio16,-192.7072,0.005447806790471077
bio16,-186.808,0.005447806790471077
bio16,-180.90879999999999,0.005447806790471077
bio16,-175.0096,0.005447806790471077
bio16,-169.1104,0.005447806790471077
bio16,-163.2112,0.005447806790471077
bio16,-157.312,0.005447806790471077
bio16,-151.4128,0.005447806790471077
bio16,-145.5136,0.005447806790471077
bio16,-139.6144,0.005447806790471077
bio16,-133.71519999999998,0.005447806790471077
bio16,-127.816,0.005447806790471077
bio16,-121.9168,0.005447806790471077
bio16,-116.01759999999999,0.005447806790471077
bio16,-110.11840000000001,0.005447806790471077
bio16,-104.2192,0.005447806790471077
bio16,-98.32,0.005447806790471077
bio16,-92.42079999999999,0.005447806790471077
bio16,-86.52159999999998,0.005447806790471077
bio16,-80.62239999999997,0.005447806790471077
bio16,-74.72319999999999,0.005447806790471077
bio16,-68.82399999999998,0.005447806790471077
bio16,-62.924800000000005,0.005447806790471077
bio16,-57.0256,0.005447806790471077
bio16,-51.12639999999999,0.005447806790471077
bio16,-45.22719999999998,0.005447806790471077
bio16,-39.327999999999975,0.005447806790471077
bio16,-33.428799999999995,0.005447806790471077
bio16,-27.529599999999988,0.005447806790471077
bio16,-21.63039999999998,0.005447806790471077
bio16,-15.731200000000001,0.005447806790471077
bio16,-9.831999999999994,0.005447806790471077
bio16,-3.9327999999999577,0.005447806790471077
bio16,1.9664000000000215,0.005526011344045401
bio16,7.865600000000029,0.00576740549877286
bio16,13.764800000000037,0.006019312422722578
bio16,19.664000000000044,0.006282187532633543
bio16,25.563199999999995,0.006556504871696234
bio16,31.462400000000002,0.006842759437859058
bio16,37.36160000000001,0.007141466252505779
bio16,43.26080000000002,0.0074531640857458115
bio16,49.160000000000025,0.007778412662446499
bio16,55.059199999999976,0.0081177968531847
bio16,60.95840000000004,0.008471925742924213
bio16,66.85760000000005,0.008841433562338352
bio16,72.75680000000006,0.009226982481777668
bio16,78.65600000000006,0.00962926261126995
bio16,84.55520000000007,0.010048992931842804
bio16,90.45440000000002,0.010486921295523643
bio16,96.35360000000003,0.010943828150629997
bio16,102.25280000000004,0.01142052747309208
bio16,108.15200000000004,0.011917865835130215
bio16,114.05120000000005,0.012436725199222565
bio16,119.9504,0.01297802571207285
bio16,125.84960000000001,0.013542723841965199
bio16,131.74880000000002,0.014131816104054451
bio16,137.64800000000002,0.014746340923011303
bio16,143.54720000000003,0.015387380495667458
bio16,149.44640000000004,0.016056058928370476
bio16,155.34560000000005,0.01675354689359665
bio16,161.24480000000005,0.017481064423918724
bio16,167.14400000000006,0.018239881843328476
bio16,173.04320000000007,0.01903131604194641
bio16,178.94240000000002,0.019856741651892662
bio16,184.84160000000003,0.020717589184641838
bio16,190.74080000000004,0.021615345031023026
bio16,196.64000000000004,0.022551551461219788
bio16,202.53920000000005,0.02352781966328621
bio16,208.43840000000006,0.024545816704630852
bio16,214.3376,0.0256072785705328
bio16,220.23680000000002,0.026714012026786804
bio16,226.13600000000002,0.027867890894412994
bio16,232.03520000000003,0.029070861637592316
bio16,237.9344000000001,0.030324947088956833
bio16,243.83360000000005,0.03163224458694458
bio16,249.73280000000005,0.032994937151670456
bio16,255.63200000000006,0.03441528230905533
bio16,261.53120000000007,0.03589561954140663
bio16,267.4304,0.037438396364450455
bio16,273.3296000000001,0.03904613107442856
bio16,279.22880000000004,0.040721435099840164
bio16,285.1280000000001,0.042467016726732254
bio16,291.02720000000005,0.04428568482398987
bio16,296.9264,0.04618034139275551
bio16,302.82560000000007,0.04815400019288063
bio16,308.7248,0.05020976439118385
bio16,314.6240000000001,0.052350860089063644
bio16,320.52320000000003,0.054580606520175934
bio16,326.4224,0.0569024421274662
bio16,332.32160000000005,0.059319913387298584
bio16,338.2208,0.06183668598532677
bio16,344.12000000000006,0.0644565299153328
bio16,350.0192,0.06718335300683975
bio16,355.91839999999996,0.07002115994691849
bio16,361.8176,0.0729740783572197
bio16,367.7168000000001,0.07604636251926422
bio16,373.61600000000016,0.07924238592386246
bio16,379.5152000000001,0.08256663382053375
bio16,385.41440000000006,0.086023710668087
bio16,391.3136000000001,0.08961835503578186
bio16,397.2128000000001,0.09335539489984512
bio16,403.11200000000014,0.09723979234695435
bio16,409.0112000000001,0.10127661377191544
bio16,414.91040000000015,0.10547103732824326
bio16,420.8096000000001,0.10982833057641983
bio16,426.70880000000005,0.11435388773679733
bio16,432.6080000000001,0.11905316263437271
bio16,438.50720000000007,0.12393172085285187
bio16,444.40640000000013,0.12899519503116608
bio16,450.3056000000001,0.1342492699623108
bio16,456.20480000000003,0.13969974219799042
