variable,x,y
bio7,22.1,0.98744136095047
bio7,23.0576,0.98744136095047
bio7,24.0152,0.98744136095047
bio7,24.9728,0.98744136095047
bio7,25.930400000000002,0.98744136095047
bio7,26.888,0.98744136095047
bio7,27.8456,0.98744136095047
bio7,28.8032,0.98744136095047
bio7,29.7608,0.98744136095047
bio7,30.718400000000003,0.98744136095047
bio7,31.676000000000002,0.98744136095047
bio7,32.6336,0.98744136095047
bio7,33.5912,0.98744136095047
bio7,34.5488,0.98744136095047
bio7,35.5064,0.98744136095047
bio7,36.464,0.98744136095047
bio7,37.4216,0.98744136095047
bio7,38.3792,0.98744136095047
bio7,39.3368,0.98744136095047
bio7,40.294399999999996,0.98744136095047
bio7,41.252,0.98744136095047
bio7,42.209599999999995,0.98744136095047
bio7,43.167199999999994,0.98744136095047
bio7,44.1248,0.98744136095047
bio7,45.0824,0.98744136095047
bio7,46.04,0.98744136095047
bio7,46.9976,0.98744136095047
bio7,47.9552,0.98744136095047
bio7,48.9128,0.98744136095047
bio7,49.870400000000004,0.98744136095047
bio7,50.828,0.98744136095047
bio7,51.7856,0.98744136095047
bio7,52.7432,0.98744136095047
bio7,53.7008,0.98744136095047
bio7,54.6584,0.98744136095047
bio7,55.616,0.98744136095047
bio7,56.5736,0.98744136095047
bio7,57.5312,0.98744136095047
bio7,58.4888,0.98744136095047
bio7,59.4464,0.98744136095047
bio7,60.404,0.98744136095047
bio7,61.3616,0.98744136095047
bio7,62.319199999999995,0.9872183799743652
bio7,63.276799999999994,0.9865310192108154
bio7,64.2344,0.985815703868866
bio7,65.192,0.98507159948349
bio7,66.14959999999999,0.9842981696128845
bio7,67.1072,0.9834946393966675
bio7,68.06479999999999,0.9826604127883911
bio7,69.0224,0.9817948341369629
bio7,69.97999999999999,0.9808971881866455
bio7,70.9376,0.9799668788909912
bio7,71.89519999999999,0.9790032505989075
bio7,72.8528,0.9780057072639465
bio7,73.81039999999999,0.9769736528396606
bio7,74.768,0.9759063720703125
bio7,75.72559999999999,0.9748033881187439
bio7,76.6832,0.9736641049385071
bio7,77.6408,0.9724878668785095
bio7,78.5984,0.971274197101593
bio7,79.556,0.9700225591659546
bio7,80.5136,0.9687324166297913
bio7,81.4712,0.9674032330513
bio7,82.4288,0.9660345315933228
bio7,83.3864,0.9631325006484985
bio7,84.344,0.9599331617355347
bio7,85.3016,0.9565475583076477
bio7,86.25919999999999,0.9529720544815063
bio7,87.2168,0.9492037892341614
bio7,88.17439999999999,0.9452400803565979
bio7,89.132,0.941078782081604
bio7,90.08959999999999,0.9367182850837708
bio7,91.0472,0.9321572780609131
bio7,92.00479999999999,0.9273951053619385
bio7,92.9624,0.9224314093589783
bio7,93.91999999999999,0.9162206053733826
bio7,94.8776,0.9083114266395569
bio7,95.83519999999999,0.8999844789505005
bio7,96.7928,0.8912457227706909
bio7,97.75039999999998,0.8821033239364624
bio7,98.708,0.8725670576095581
bio7,99.66559999999998,0.8626486659049988
bio7,100.6232,0.8523615002632141
bio7,101.58079999999998,0.8417202830314636
bio7,102.5384,0.8307412266731262
bio7,103.49599999999998,0.8194416165351868
bio7,104.4536,0.80784010887146
bio7,105.41120000000001,0.7959558367729187
bio7,106.3688,0.7838091850280762
bio7,107.3264,0.7714207172393799
bio7,108.28399999999999,0.7588119506835938
bio7,109.2416,0.7460041642189026
bio7,110.19919999999999,0.7330192923545837
bio7,111.15679999999998,0.7198792695999146
bio7,112.11439999999999,0.7066057324409485
bio7,113.07199999999997,0.6932204961776733
bio7,114.02959999999999,0.6797446608543396
bio7,114.9872,0.6661994457244873
bio7,115.94479999999999,0.6526052355766296
bio7,116.9024,0.6389821767807007
bio7,117.85999999999999,0.6244903206825256
bio7,118.8176,0.6085866689682007
bio7,119.77520000000001,0.5927253365516663
bio7,120.7328,0.5769336223602295
bio7,121.69039999999998,0.561237096786499
bio7,122.648,0.545659601688385
bio7,123.60559999999998,0.5302237868309021
bio7,124.5632,0.5149502158164978
bio7,125.52079999999998,0.4998582899570465
bio7,126.4784,0.48496541380882263
bio7,127.43599999999998,0.47028785943984985
bio7,128.3936,0.4558398425579071
bio7,129.35119999999998,0.44163453578948975
bio7,130.3088,0.42768311500549316
bio7,131.2664,0.4139961302280426
bio7,132.224,0.40058204531669617
bio7,133.1816,0.3874482810497284
bio7,134.1392,0.374600887298584
bio7,135.0968,0.3620452582836151
bio7,136.0544,0.3497851490974426
bio7,137.012,0.33782342076301575
bio7,137.96959999999999,0.3261618912220001
bio7,138.92719999999997,0.3148019313812256
bio7,139.88479999999998,0.3037435710430145
bio7,140.8424,0.292986124753952
bio7,141.79999999999998,0.2825286388397217
bio7,142.7576,0.27236905694007874
bio7,143.71519999999998,0.262504905462265
bio7,144.6728,0.2529330253601074
bio7,145.6304,0.24365024268627167
bio7,146.588,0.23465245962142944
bio7,147.54559999999998,0.2259354144334793
bio7,148.5032,0.21749433875083923
bio7,149.46079999999998,0.20932461321353912
bio7,150.4184,0.20142091810703278
bio7,151.37599999999998,0.19377776980400085
bio7,152.3336,0.18638986349105835
bio7,153.29119999999998,0.17925138771533966
bio7,154.2488,0.172356516122818
bio7,155.2064,0.16569924354553223
bio7,156.164,0.15927381813526154
bio7,157.12159999999997,0.15307411551475525
bio7,158.0792,0.14709413051605225
bio7,159.03679999999997,0.14132770895957947
bio7,159.99439999999998,0.1357690542936325
bio7,160.952,0.13041208684444427
bio7,161.90959999999998,0.12525077164173126
bio7,162.86719999999997,0.12027939409017563
bio7,163.82479999999998,0.1154920756816864
bio7,164.7824,0.11088307946920395
bio7,165.73999999999998,0.10644669085741043
bio7,166.69759999999997,0.10217750072479248
bio7,167.65519999999998,0.09806998819112778
bio7,168.6128,0.09411881864070892
bio7,169.57039999999998,0.09031868726015091
bio7,170.528,0.0866646096110344
bio7,171.48559999999998,0.08315152674913406
bio7,172.4432,0.07977449893951416
bio7,173.40079999999998,0.0765288770198822
bio7,174.3584,0.07340997457504272
bio7,175.316,0.07041328400373459
bio7,176.27359999999996,0.06753437221050262
bio7,177.23119999999997,0.06476907432079315
bio7,178.1888,0.062113191932439804
bio7,179.1464,0.05956271290779114
bio7,180.10399999999996,0.057113710790872574
bio7,181.06159999999997,0.05476247891783714
bio7,182.01919999999998,0.05250532552599907
bio7,182.97679999999997,0.05033867806196213
bio7,183.93439999999998,0.04825917258858681
bio7,184.89199999999997,0.04626346752047539
bio7,185.84959999999998,0.04434835538268089
bio7,186.80719999999997,0.042510710656642914
bio7,187.76479999999998,0.04074760898947716
bio7,188.7224,0.03905612975358963
bio7,189.67999999999998,0.03743348643183708
bio7,190.63759999999996,0.03587697073817253
bio7,191.59519999999998,0.03438403829932213
bio7,192.5528,0.03295215964317322
bio7,193.51039999999998,0.0315789133310318
bio7,194.46799999999996,0.030262012034654617
bio7,195.42559999999997,0.02899920381605625
bio7,196.3832,0.027788333594799042
bio7,197.34079999999997,0.0266273096203804
bio7,198.2984,0.02551417239010334
bio7,199.25599999999997,0.024446982890367508
bio7,200.21359999999996,0.02342389151453972
bio7,201.17119999999997,0.02244310826063156
bio7,202.12879999999998,0.02150295116007328
bio7,203.0864,0.02060176245868206
bio7,204.04399999999995,0.01973794586956501
bio7,205.00159999999997,0.018910011276602745
bio7,205.95919999999998,0.018116483464837074
bio7,206.9168,0.017355959862470627
bio7,207.87439999999998,0.016627080738544464
bio7,208.83199999999997,0.01592857390642166
bio7,209.78959999999998,0.015259182080626488
bio7,210.74719999999996,0.01461771223694086
bio7,211.70479999999998,0.014003007672727108
bio7,212.6624,0.013413984328508377
bio7,213.61999999999998,0.012849576771259308
bio7,214.57759999999996,0.012308760546147823
bio7,215.53519999999997,0.011790578253567219
bio7,216.4928,0.011294085532426834
bio7,217.4504,0.01081838458776474
bio7,218.40799999999996,0.01036260835826397
bio7,219.36559999999997,0.009925943799316883
bio7,220.32319999999999,0.009507590904831886
bio7,221.28079999999997,0.009106784127652645
bio7,222.23839999999998,0.008722804486751556
bio7,223.19599999999997,0.008354946970939636
bio7,224.15359999999998,0.008002540096640587
bio7,225.11119999999997,0.007664934732019901
bio7,226.06879999999998,0.0073415241204202175
bio7,227.0264,0.00703171081840992
bio7,227.98399999999995,0.006734927650541067
bio7,228.94159999999997,0.0064506251364946365
bio7,229.89919999999998,0.0061782910488545895
bio7,230.8568,0.005917420145124197
bio7,231.81439999999998,0.005667529068887234
bio7,232.77199999999996,0.0054281651973724365
bio7,233.72959999999998,0.005198884755373001
bio7,234.6872,0.004979264456778765
bio7,235.64479999999998,0.0047688959166407585
bio7,236.60239999999996,0.004567398224025965
bio7,237.55999999999997,0.004374395590275526
bio7,238.51759999999996,0.004189531318843365
bio7,239.47519999999997,0.00401246128603816
bio7,240.4328,0.0038428630214184523
bio7,241.39039999999997,0.003680420108139515
bio7,242.34799999999996,0.0035248291678726673
bio7,243.30559999999997,0.00337580731138587
bio7,244.26319999999998,0.003233075374737382
bio7,245.22079999999997,0.0030963688623160124
bio7,246.17839999999995,0.002965432358905673
bio7,247.13599999999997,0.0028400267474353313
bio7,248.09359999999998,0.0027199171017855406
bio7,249.05119999999997,0.002604880603030324
bio7,250.00879999999998,0.0024947014171630144
bio7,250.96639999999996,0.0023891788441687822
bio7,251.92399999999998,0.0022881145123392344
bio7,252.88159999999996,0.00219131913036108
bio7,253.83919999999998,0.002098615514114499
bio7,254.7968,0.0020098299719393253
bio7,255.75439999999995,0.0019247968448325992
bio7,256.712,0.0018433568766340613
bio7,257.6696,0.0017653621034696698
bio7,258.6272,0.001690662233158946
bio7,259.5848,0.0016191205941140652
bio7,260.5424,0.00155060610268265
bio7,261.5,0.001484986743889749
bio7,262.4576,0.0014221422607079148
bio7,263.41519999999997,0.0013619574019685388
bio7,264.3728,0.0013043161015957594
bio7,265.3304,0.0012491128873080015
bio7,266.28799999999995,0.001196246244944632
bio7,267.24559999999997,0.0011456141946837306
bio7,268.2032,0.0010971255833283067
bio7,269.1608,0.0010506866965442896
bio7,270.11839999999995,0.0010062125511467457
bio7,271.07599999999996,9.636212489567697E-4
bio7,272.0336,9.228307171724737E-4
bio7,272.9912,8.837661007419229E-4
bio7,273.9488,8.4635557141155E-4
bio7,274.90639999999996,8.105269516818225E-4
bio7,275.864,7.762144668959081E-4
bio7,276.8216,7.433550199493766E-4
bio7,277.7792,7.118851062841713E-4
bio7,278.7368,6.817479734309018E-4
bio7,279.6944,6.528853555209935E-4
bio7,280.652,6.252443417906761E-4
bio7,281.6096,5.987739423289895E-4
bio7,282.5672,5.734231672249734E-4
bio7,283.5248,5.491453339345753E-4
bio7,284.4824,5.258958553895354E-4
bio7,285.44,5.036297952756286E-4
bio7,286.3976,4.823062045034021E-4
bio7,287.35519999999997,4.6188588021323085E-4
bio7,288.31280000000004,4.42329328507185E-4
bio7,289.2704,4.2360121733509004E-4
bio7,290.228,4.0566534153185785E-4
bio7,291.1856,3.884887555614114E-4
bio7,292.1432,3.7203982356004417E-4
bio7,293.1008,3.56286735041067E-4
bio7,294.0584,3.412005607970059E-4
bio7,295.016,3.267535357736051E-4
bio7,295.9736,3.1291769118979573E-4
bio7,296.9312,2.996675902977586E-4
bio7,297.8888,2.8697887319140136E-4
bio7,298.84639999999996,2.7482700534164906E-4
bio7,299.80400000000003,2.631899551488459E-4
bio7,300.7616,2.520452835597098E-4
bio7,301.7192,2.4137244326993823E-4
bio7,302.6768,2.3115180374588817E-4
bio7,303.63439999999997,2.2136361803859472E-4
bio7,304.59200000000004,2.1198985632508993E-4
bio7,305.5496,2.0301327458582819E-4
bio7,306.50719999999995,1.944164978340268E-4
bio7,307.4648,1.861837226897478E-4
bio7,308.4224,1.7829978605732322E-4
